-------XGBOOST ALGORITHM----------
Cerca d'hiperparàmetres òptims: 

 Avaluant hiperparàmetres en XGBoost  is_grade_1  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=1, feature_fraction=0.7, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.8, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=1, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=1, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_1  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=1, feature_fraction=1, max_depth=-1 
Cerca d'hiperparàmetres òptims: 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=5 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=31, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=63, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=10 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=31, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=63, learning_rate=0.01, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=31, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=63, learning_rate=0.1, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

 Avaluant hiperparàmetres LightGBM en  is_grade_2  :  objective=1, num_leaves=15, learning_rate=0.3, bagging_fraction=0.6, feature_fraction=0.5, max_depth=-1 

